Symbol,Symbol,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,DTE,"Exp Date",Time,"Avg IV","30D His Vol"
AMZN|20240119|4450.00C,AMZN,"4,450.00",-50.98%,147.55,155.53,163.50,147.26,0.00,unch,0,75,0.00,33.01%,Call,675,01/19/24,03/11/22,31.94%,57.90%
AMZN|20240119|4500.00C,AMZN,"4,500.00",-52.68%,141.00,148.00,155.00,147.10,18.55,+14.43%,2,798,0.00,32.83%,Call,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|4550.00C,AMZN,"4,550.00",-54.38%,136.00,143.25,150.50,130.00,0.00,unch,0,105,0.00,33.00%,Call,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|4600.00C,AMZN,"4,600.00",-56.07%,130.00,136.75,143.50,135.00,0.00,unch,0,98,0.00,32.93%,Call,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|4650.00C,AMZN,"4,650.00",-57.77%,124.50,131.50,138.50,132.50,0.00,unch,0,30,0.00,32.95%,Call,675,01/19/24,03/02/22,31.94%,57.90%
AMZN|20240119|4700.00C,AMZN,"4,700.00",-59.47%,118.50,125.50,132.50,124.55,5.02,+4.20%,3,45,0.07,32.80%,Call,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|4750.00C,AMZN,"4,750.00",-61.16%,113.50,118.93,124.35,107.42,0.00,unch,0,19,0.00,32.74%,Call,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|4800.00C,AMZN,"4,800.00",-62.86%,108.50,115.50,122.50,116.40,16.40,+16.40%,4,128,0.03,32.95%,Call,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|4850.00C,AMZN,"4,850.00",-64.56%,103.50,110.50,117.50,107.11,0.00,unch,0,33,0.00,32.83%,Call,675,01/19/24,03/11/22,31.94%,57.90%
AMZN|20240119|4900.00C,AMZN,"4,900.00",-66.25%,100.65,105.33,110.00,106.40,0.00,unch,0,22,0.00,32.76%,Call,675,01/19/24,02/28/22,31.94%,57.90%
AMZN|20240119|4950.00C,AMZN,"4,950.00",-67.95%,97.50,101.25,105.00,99.00,0.00,unch,0,24,0.00,32.78%,Call,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|5000.00C,AMZN,"5,000.00",-69.65%,93.50,97.23,100.95,96.37,12.62,+15.07%,3,367,0.01,32.69%,Call,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|5100.00C,AMZN,"5,100.00",-73.04%,85.50,89.43,93.35,77.00,0.00,unch,0,132,0.00,32.76%,Call,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|5200.00C,AMZN,"5,200.00",-76.43%,78.50,82.50,86.50,83.06,12.91,+18.40%,1,370,0.00,32.83%,Call,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|5300.00C,AMZN,"5,300.00",-79.82%,72.50,76.50,80.50,75.85,9.60,+14.49%,3,259,0.01,32.75%,Call,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|5400.00C,AMZN,"5,400.00",-83.22%,67.00,71.00,75.00,72.90,11.30,+18.34%,14,590,0.02,33.10%,Call,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|1360.00P,AMZN,"1,360.00",-53.86%,34.30,37.15,40.00,36.07,0.72,+2.04%,11,57,0.19,39.73%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|1380.00P,AMZN,"1,380.00",-53.18%,37.70,39.85,42.00,41.60,0.00,unch,0,2,0.00,40.05%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|1390.00P,AMZN,"1,390.00",-52.84%,36.50,39.25,42.00,40.27,-1.93,-4.57%,47,55,0.85,39.83%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|1400.00P,AMZN,"1,400.00",-52.50%,37.30,40.40,43.50,41.17,4.43,+12.06%,44,213,0.21,39.73%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|1420.00P,AMZN,"1,420.00",-51.82%,37.55,41.28,45.00,30.35,0.00,unch,0,27,0.00,39.10%,Put,675,01/19/24,03/01/22,31.94%,57.90%
AMZN|20240119|1440.00P,AMZN,"1,440.00",-51.14%,39.30,43.15,47.00,33.51,0.00,unch,0,7,0.00,38.90%,Put,675,01/19/24,03/01/22,31.94%,57.90%
AMZN|20240119|1450.00P,AMZN,"1,450.00",-50.80%,40.20,44.10,48.00,36.23,0.00,unch,0,24,0.00,38.80%,Put,675,01/19/24,03/01/22,31.94%,57.90%
AMZN|20240119|1460.00P,AMZN,"1,460.00",-50.46%,42.35,45.68,49.00,46.50,0.00,unch,0,65,0.00,38.84%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|1480.00P,AMZN,"1,480.00",-49.79%,43.00,47.00,51.00,48.20,0.00,unch,0,18,0.00,38.49%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|1500.00P,AMZN,"1,500.00",-49.11%,46.05,49.53,53.00,50.00,-4.00,-7.41%,1,33,0.03,38.50%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|1520.00P,AMZN,"1,520.00",-48.43%,47.00,51.00,55.00,53.75,0.00,unch,0,19,0.00,38.08%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|1540.00P,AMZN,"1,540.00",-47.75%,49.10,53.05,57.00,51.24,0.00,unch,0,17,0.00,37.86%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|1550.00P,AMZN,"1,550.00",-47.41%,50.15,54.08,58.00,46.61,0.00,unch,0,23,0.00,37.75%,Put,675,01/19/24,03/01/22,31.94%,57.90%
AMZN|20240119|1560.00P,AMZN,"1,560.00",-47.07%,51.25,55.38,59.50,54.76,2.28,+4.34%,8,19,0.42,37.57%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|1580.00P,AMZN,"1,580.00",-46.39%,53.50,57.50,61.50,64.64,0.00,unch,0,44,0.00,37.47%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|1600.00P,AMZN,"1,600.00",-45.71%,55.80,59.90,64.00,67.00,0.00,unch,0,172,0.00,37.29%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|1620.00P,AMZN,"1,620.00",-45.03%,58.20,62.35,66.50,46.62,0.00,unch,0,16,0.00,37.11%,Put,675,01/19/24,03/01/22,31.94%,57.90%
AMZN|20240119|1640.00P,AMZN,"1,640.00",-44.36%,60.70,64.85,69.00,70.30,0.00,unch,0,115,0.00,36.93%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|1660.00P,AMZN,"1,660.00",-43.68%,63.70,67.85,72.00,53.87,0.00,unch,0,15,0.00,36.82%,Put,675,01/19/24,03/01/22,31.94%,57.90%
AMZN|20240119|1680.00P,AMZN,"1,680.00",-43.00%,65.95,70.23,74.50,68.58,0.00,unch,0,10,0.00,36.60%,Put,675,01/19/24,03/07/22,31.94%,57.90%
AMZN|20240119|1700.00P,AMZN,"1,700.00",-42.32%,68.70,72.85,77.00,77.50,-3.90,-4.79%,100,85,1.18,36.40%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|1720.00P,AMZN,"1,720.00",-41.64%,71.55,75.78,80.00,70.78,0.00,unch,0,100,0.00,36.25%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|1740.00P,AMZN,"1,740.00",-40.96%,74.50,78.75,83.00,93.00,0.00,unch,0,302,0.00,36.09%,Put,675,01/19/24,03/08/22,31.94%,57.90%
AMZN|20240119|1760.00P,AMZN,"1,760.00",-40.28%,77.60,81.80,86.00,89.48,0.00,unch,0,229,0.00,35.93%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|1780.00P,AMZN,"1,780.00",-39.61%,80.60,85.05,89.50,97.71,0.00,unch,0,75,0.00,35.79%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|1800.00P,AMZN,"1,800.00",-38.93%,83.85,88.43,93.00,92.00,-6.00,-6.12%,5,145,0.03,36.15%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|1820.00P,AMZN,"1,820.00",-38.25%,87.15,91.58,96.00,69.95,0.00,unch,0,14,0.00,35.48%,Put,675,01/19/24,02/25/22,31.94%,57.90%
AMZN|20240119|1840.00P,AMZN,"1,840.00",-37.57%,90.55,95.03,99.50,67.00,0.00,unch,0,21,0.00,35.34%,Put,675,01/19/24,02/16/22,31.94%,57.90%
AMZN|20240119|1860.00P,AMZN,"1,860.00",-36.89%,93.50,98.50,103.50,107.60,0.00,unch,0,16,0.00,35.18%,Put,675,01/19/24,03/07/22,31.94%,57.90%
AMZN|20240119|1880.00P,AMZN,"1,880.00",-36.21%,97.60,102.30,107.00,110.20,0.00,unch,0,19,0.00,35.06%,Put,675,01/19/24,03/07/22,31.94%,57.90%
AMZN|20240119|1900.00P,AMZN,"1,900.00",-35.53%,100.70,107.85,115.00,118.33,0.00,unch,0,352,0.00,35.15%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|1920.00P,AMZN,"1,920.00",-34.86%,104.85,111.18,117.50,106.00,0.00,unch,0,12,0.00,34.94%,Put,675,01/19/24,03/04/22,31.94%,57.90%
AMZN|20240119|1940.00P,AMZN,"1,940.00",-34.18%,106.00,114.00,122.00,89.00,0.00,unch,0,13,0.00,34.67%,Put,675,01/19/24,02/18/22,31.94%,57.90%
AMZN|20240119|1960.00P,AMZN,"1,960.00",-33.50%,112.35,119.18,126.00,77.00,0.00,unch,0,36,0.00,34.67%,Put,675,01/19/24,02/10/22,31.94%,57.90%
AMZN|20240119|1980.00P,AMZN,"1,980.00",-32.82%,116.85,123.43,130.00,143.72,0.00,unch,0,68,0.00,34.54%,Put,675,01/19/24,03/08/22,31.94%,57.90%
AMZN|20240119|2000.00P,AMZN,"2,000.00",-32.14%,123.00,128.75,134.50,127.00,6.00,+4.96%,1,377,0.00,34.33%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|2050.00P,AMZN,"2,050.00",-30.45%,131.45,138.48,145.50,154.85,0.00,unch,0,390,0.00,34.05%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|2100.00P,AMZN,"2,100.00",-28.75%,141.50,149.50,157.50,155.00,-13.92,-8.24%,3,250,0.01,34.20%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|2150.00P,AMZN,"2,150.00",-27.05%,155.30,162.90,170.50,181.84,0.00,unch,0,235,0.00,33.44%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|2200.00P,AMZN,"2,200.00",-25.36%,173.95,179.18,184.40,190.03,0.00,unch,0,143,0.00,33.42%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|2250.00P,AMZN,"2,250.00",-23.66%,182.50,190.25,198.00,205.00,0.00,unch,0,66,0.00,32.86%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|2300.00P,AMZN,"2,300.00",-21.96%,198.00,205.50,213.00,225.38,0.00,unch,0,271,0.00,32.63%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|2350.00P,AMZN,"2,350.00",-20.27%,212.00,221.25,230.50,238.27,0.00,unch,0,"1,889",0.00,32.37%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|2400.00P,AMZN,"2,400.00",-18.57%,229.00,235.03,241.05,261.51,0.00,unch,0,"1,911",0.00,31.90%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|2450.00P,AMZN,"2,450.00",-16.87%,246.50,255.25,264.00,255.25,0.00,unch,0,149,0.00,31.89%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|2500.00P,AMZN,"2,500.00",-15.18%,270.00,275.75,281.50,275.87,-24.47,-8.15%,5,590,0.01,31.84%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|2550.00P,AMZN,"2,550.00",-13.48%,284.00,289.83,295.65,290.41,0.00,unch,0,238,0.00,31.24%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|2600.00P,AMZN,"2,600.00",-11.78%,303.50,311.75,320.00,313.50,0.00,unch,0,192,0.00,31.17%,Put,675,01/19/24,03/11/22,31.94%,57.90%
AMZN|20240119|2650.00P,AMZN,"2,650.00",-10.09%,323.00,331.75,340.50,319.52,0.00,unch,0,619,0.00,30.91%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|2700.00P,AMZN,"2,700.00",-8.39%,344.50,353.00,361.50,336.35,0.00,unch,0,722,0.00,30.68%,Put,675,01/19/24,03/11/22,31.94%,57.90%
AMZN|20240119|2750.00P,AMZN,"2,750.00",-6.70%,366.50,375.25,384.00,403.70,36.70,+10.00%,3,332,0.01,30.47%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|2800.00P,AMZN,"2,800.00",-5.00%,390.50,398.75,407.00,412.70,-22.22,-5.11%,6,"1,203",0.00,30.29%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|2850.00P,AMZN,"2,850.00",-3.30%,415.00,424.00,433.00,446.07,-14.45,-3.14%,1,252,0.00,30.17%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|2900.00P,AMZN,"2,900.00",-1.61%,439.50,447.75,456.00,442.33,9.86,+2.28%,7,487,0.01,29.55%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|2950.00P,AMZN,"2,950.00",+0.09%,464.00,472.75,481.50,470.00,4.20,+0.90%,9,78,0.12,29.49%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3000.00P,AMZN,"3,000.00",+1.79%,490.50,499.50,508.50,508.30,-36.70,-6.73%,4,"1,486",0.00,30.06%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3050.00P,AMZN,"3,050.00",+3.48%,518.00,526.50,535.00,525.05,-3.45,-0.65%,1,104,0.01,29.20%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3090.00P,AMZN,"3,090.00",+4.84%,541.00,549.75,558.50,595.90,0.00,unch,0,61,0.00,29.20%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3100.00P,AMZN,"3,100.00",+5.18%,546.50,555.50,564.50,595.00,-7.35,-1.22%,1,362,0.00,29.17%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3110.00P,AMZN,"3,110.00",+5.52%,553.00,561.50,570.00,601.00,-7.95,-1.31%,1,16,0.06,29.15%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3120.00P,AMZN,"3,120.00",+5.86%,558.50,566.25,574.00,614.88,0.00,unch,0,21,0.00,29.05%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3130.00P,AMZN,"3,130.00",+6.20%,564.50,573.00,581.50,629.85,0.00,unch,0,38,0.00,29.08%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|3140.00P,AMZN,"3,140.00",+6.54%,569.50,578.25,587.00,458.63,0.00,unch,0,14,0.00,29.01%,Put,675,01/19/24,02/04/22,31.94%,57.90%
AMZN|20240119|3150.00P,AMZN,"3,150.00",+6.88%,575.50,584.25,593.00,631.75,0.00,unch,0,299,0.00,28.98%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3160.00P,AMZN,"3,160.00",+7.22%,582.00,589.75,597.50,510.85,0.00,unch,0,51,0.00,28.92%,Put,675,01/19/24,02/04/22,31.94%,57.90%
AMZN|20240119|3170.00P,AMZN,"3,170.00",+7.55%,587.50,595.50,603.50,515.90,0.00,unch,0,38,0.00,28.88%,Put,675,01/19/24,02/04/22,31.94%,57.90%
AMZN|20240119|3180.00P,AMZN,"3,180.00",+7.89%,593.00,601.50,610.00,606.74,-67.76,-10.05%,15,37,0.41,29.17%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3190.00P,AMZN,"3,190.00",+8.23%,599.00,607.00,615.00,529.26,0.00,unch,0,36,0.00,28.78%,Put,675,01/19/24,02/18/22,31.94%,57.90%
AMZN|20240119|3200.00P,AMZN,"3,200.00",+8.57%,605.50,613.75,622.00,610.00,-40.00,-6.15%,17,301,0.06,28.56%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3210.00P,AMZN,"3,210.00",+8.91%,610.00,618.75,627.50,627.25,0.00,unch,0,49,0.00,28.69%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3220.00P,AMZN,"3,220.00",+9.25%,615.50,624.50,633.50,627.85,0.00,unch,0,12,0.00,28.64%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3225.00P,AMZN,"3,225.00",+9.42%,620.50,628.50,636.50,633.19,0.00,unch,0,28,0.00,28.68%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3230.00P,AMZN,"3,230.00",+9.59%,623.50,631.50,639.50,659.00,0.00,unch,0,6,0.00,28.66%,Put,675,01/19/24,01/21/22,31.94%,57.90%
AMZN|20240119|3235.00P,AMZN,"3,235.00",+9.76%,627.00,634.75,642.50,497.00,0.00,unch,0,1,0.00,28.66%,Put,675,01/19/24,10/11/21,31.94%,57.90%
AMZN|20240119|3240.00P,AMZN,"3,240.00",+9.93%,629.50,637.75,646.00,638.50,147.35,+30.00%,1,1,1.00,28.68%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3245.00P,AMZN,"3,245.00",+10.10%,632.50,641.25,650.00,708.60,0.00,unch,0,4,0.00,28.64%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|3250.00P,AMZN,"3,250.00",+10.27%,634.00,643.00,652.00,692.00,0.00,unch,0,89,0.00,28.54%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3255.00P,AMZN,"3,255.00",+10.44%,637.50,646.50,655.50,730.10,0.00,unch,0,3,0.00,28.55%,Put,675,01/19/24,03/07/22,31.94%,57.90%
AMZN|20240119|3260.00P,AMZN,"3,260.00",+10.61%,641.50,650.43,659.35,634.00,0.00,unch,0,8,0.00,28.59%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|3265.00P,AMZN,"3,265.00",+10.78%,644.50,653.50,662.50,718.40,0.00,unch,0,11,0.00,28.57%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|3270.00P,AMZN,"3,270.00",+10.95%,648.00,657.00,666.00,565.93,0.00,unch,0,10,0.00,28.57%,Put,675,01/19/24,02/04/22,31.94%,57.90%
AMZN|20240119|3275.00P,AMZN,"3,275.00",+11.12%,649.50,658.50,667.50,506.08,0.00,unch,0,14,0.00,28.46%,Put,675,01/19/24,01/06/22,31.94%,57.90%
AMZN|20240119|3280.00P,AMZN,"3,280.00",+11.29%,653.50,662.50,671.50,642.85,0.00,unch,0,14,0.00,28.49%,Put,675,01/19/24,01/31/22,31.94%,57.90%
AMZN|20240119|3285.00P,AMZN,"3,285.00",+11.46%,656.00,665.00,674.00,525.12,0.00,unch,0,5,0.00,28.44%,Put,675,01/19/24,01/06/22,31.94%,57.90%
AMZN|20240119|3290.00P,AMZN,"3,290.00",+11.63%,661.00,669.20,677.40,554.20,0.00,unch,0,37,0.00,28.49%,Put,675,01/19/24,02/15/22,31.94%,57.90%
AMZN|20240119|3295.00P,AMZN,"3,295.00",+11.80%,664.00,673.00,682.00,454.50,0.00,unch,0,3,0.00,28.51%,Put,675,01/19/24,11/04/21,31.94%,57.90%
AMZN|20240119|3300.00P,AMZN,"3,300.00",+11.97%,667.00,676.00,685.00,688.66,-109.71,-13.74%,5,231,0.02,28.48%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3305.00P,AMZN,"3,305.00",+12.14%,670.00,678.75,687.50,569.64,0.00,unch,0,5,0.00,28.44%,Put,675,01/19/24,02/17/22,31.94%,57.90%
AMZN|20240119|3310.00P,AMZN,"3,310.00",+12.31%,673.50,682.50,691.50,661.60,0.00,unch,0,1,0.00,28.46%,Put,675,01/19/24,01/31/22,31.94%,57.90%
AMZN|20240119|3315.00P,AMZN,"3,315.00",+12.47%,675.00,684.00,693.00,737.61,0.00,unch,0,4,0.00,28.34%,Put,675,01/19/24,01/26/22,31.94%,57.90%
AMZN|20240119|3320.00P,AMZN,"3,320.00",+12.64%,678.00,687.00,696.00,635.35,0.00,unch,0,19,0.00,28.31%,Put,675,01/19/24,02/18/22,31.94%,57.90%
AMZN|20240119|3330.00P,AMZN,"3,330.00",+12.98%,685.50,694.18,702.85,770.68,0.00,unch,0,27,0.00,28.32%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|3340.00P,AMZN,"3,340.00",+13.32%,692.50,701.00,709.50,781.55,0.00,unch,0,27,0.00,28.31%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|3350.00P,AMZN,"3,350.00",+13.66%,697.00,705.75,714.50,732.00,160.71,+28.13%,1,44,0.02,28.17%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3360.00P,AMZN,"3,360.00",+14.00%,705.00,714.00,723.00,659.95,0.00,unch,0,21,0.00,28.25%,Put,675,01/19/24,02/18/22,31.94%,57.90%
AMZN|20240119|3370.00P,AMZN,"3,370.00",+14.34%,712.00,720.63,729.25,583.37,0.00,unch,0,23,0.00,28.22%,Put,675,01/19/24,02/04/22,31.94%,57.90%
AMZN|20240119|3380.00P,AMZN,"3,380.00",+14.68%,718.50,727.25,736.00,741.30,0.00,unch,0,6,0.00,28.20%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3390.00P,AMZN,"3,390.00",+15.02%,723.50,732.50,741.50,783.23,0.00,unch,0,29,0.00,28.08%,Put,675,01/19/24,02/24/22,31.94%,57.90%
AMZN|20240119|3400.00P,AMZN,"3,400.00",+15.36%,731.00,740.00,749.00,748.28,0.00,unch,0,202,0.00,28.10%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|3410.00P,AMZN,"3,410.00",+15.70%,738.50,747.25,756.00,643.35,0.00,unch,0,19,0.00,28.11%,Put,675,01/19/24,02/04/22,31.94%,57.90%
AMZN|20240119|3420.00P,AMZN,"3,420.00",+16.04%,744.50,753.50,762.50,665.70,0.00,unch,0,12,0.00,28.05%,Put,675,01/19/24,02/25/22,31.94%,57.90%
AMZN|20240119|3430.00P,AMZN,"3,430.00",+16.38%,751.50,760.18,768.85,692.52,0.00,unch,0,5,0.00,28.02%,Put,675,01/19/24,02/18/22,31.94%,57.90%
AMZN|20240119|3440.00P,AMZN,"3,440.00",+16.72%,758.50,767.48,776.45,618.77,0.00,unch,0,2,0.00,28.02%,Put,675,01/19/24,02/17/22,31.94%,57.90%
AMZN|20240119|3450.00P,AMZN,"3,450.00",+17.06%,765.00,773.50,782.00,782.69,0.00,unch,0,82,0.00,27.94%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3460.00P,AMZN,"3,460.00",+17.39%,772.00,780.55,789.10,739.50,0.00,unch,0,24,0.00,27.93%,Put,675,01/19/24,03/03/22,31.94%,57.90%
AMZN|20240119|3470.00P,AMZN,"3,470.00",+17.73%,778.50,787.50,796.50,857.59,0.00,unch,0,8,0.00,27.90%,Put,675,01/19/24,03/07/22,31.94%,57.90%
AMZN|20240119|3480.00P,AMZN,"3,480.00",+18.07%,785.00,793.15,801.30,876.38,0.00,unch,0,4,0.00,27.79%,Put,675,01/19/24,02/03/22,31.94%,57.90%
AMZN|20240119|3490.00P,AMZN,"3,490.00",+18.41%,790.50,799.50,808.50,636.70,0.00,unch,0,8,0.00,27.73%,Put,675,01/19/24,02/10/22,31.94%,57.90%
AMZN|20240119|3500.00P,AMZN,"3,500.00",+18.75%,797.50,806.50,815.50,880.70,0.00,unch,0,64,0.00,27.70%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|3510.00P,AMZN,"3,510.00",+19.09%,806.00,815.00,824.00,685.00,0.00,unch,0,15,0.00,27.77%,Put,675,01/19/24,02/14/22,31.94%,57.90%
AMZN|20240119|3520.00P,AMZN,"3,520.00",+19.43%,812.50,821.50,830.50,689.50,0.00,unch,0,10,0.00,27.71%,Put,675,01/19/24,02/16/22,31.94%,57.90%
AMZN|20240119|3530.00P,AMZN,"3,530.00",+19.77%,819.50,828.25,837.00,700.32,0.00,unch,0,4,0.00,27.67%,Put,675,01/19/24,02/11/22,31.94%,57.90%
AMZN|20240119|3540.00P,AMZN,"3,540.00",+20.11%,825.50,834.50,843.50,762.85,0.00,unch,0,13,0.00,27.58%,Put,675,01/19/24,02/28/22,31.94%,57.90%
AMZN|20240119|3550.00P,AMZN,"3,550.00",+20.45%,833.50,842.20,850.90,856.25,0.00,unch,0,16,0.00,27.60%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3560.00P,AMZN,"3,560.00",+20.79%,841.00,849.45,857.90,834.15,0.00,unch,0,9,0.00,27.58%,Put,675,01/19/24,02/24/22,31.94%,57.90%
AMZN|20240119|3570.00P,AMZN,"3,570.00",+21.13%,848.00,856.75,865.50,938.90,0.00,unch,0,9,0.00,27.56%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|3580.00P,AMZN,"3,580.00",+21.47%,855.50,863.75,872.00,739.77,0.00,unch,0,4,0.00,27.52%,Put,675,01/19/24,02/16/22,31.94%,57.90%
AMZN|20240119|3590.00P,AMZN,"3,590.00",+21.81%,861.00,870.00,879.00,698.00,0.00,unch,0,1,0.00,27.43%,Put,675,01/19/24,01/06/22,31.94%,57.90%
AMZN|20240119|3600.00P,AMZN,"3,600.00",+22.14%,869.50,878.25,887.00,906.50,101.55,+12.62%,1,105,0.01,27.47%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|3610.00P,AMZN,"3,610.00",+22.48%,875.00,884.00,893.00,932.80,0.00,unch,0,2,0.00,27.34%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3620.00P,AMZN,"3,620.00",+22.82%,882.00,891.00,900.00,940.30,0.00,unch,0,2,0.00,27.30%,Put,675,01/19/24,03/14/22,31.94%,57.90%
AMZN|20240119|3630.00P,AMZN,"3,630.00",+23.16%,890.50,899.25,908.00,985.05,0.00,unch,0,12,0.00,27.33%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|3640.00P,AMZN,"3,640.00",+23.50%,896.50,905.50,914.50,902.45,0.00,unch,0,2,0.00,27.23%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|3650.00P,AMZN,"3,650.00",+23.84%,905.00,913.75,922.50,976.50,0.00,unch,0,28,0.00,27.27%,Put,675,01/19/24,02/24/22,31.94%,57.90%
AMZN|20240119|3700.00P,AMZN,"3,700.00",+25.54%,942.00,950.43,958.85,808.60,0.00,unch,0,25,0.00,27.10%,Put,675,01/19/24,02/08/22,31.94%,57.90%
AMZN|20240119|3750.00P,AMZN,"3,750.00",+27.23%,979.00,987.75,996.50,799.88,0.00,unch,0,4,0.00,26.93%,Put,675,01/19/24,02/09/22,31.94%,57.90%
AMZN|20240119|3800.00P,AMZN,"3,800.00",+28.93%,"1,018.00","1,026.00","1,034.00","1,198.70",0.00,unch,0,24,0.00,26.79%,Put,675,01/19/24,03/08/22,31.94%,57.90%
